,CJ,CJ대한통운,CJ제일제당,GS,HDC,KB금융,케이씨씨,케이티,케이티앤지,LF,LG디스플레이,LG상사,LG생활건강,LG전자,LG화학,NAVER,NH투자증권,OCI,포스코,S&T모티브,S-Oil,SKC,SK네트웍스,SK디스커버리,SK이노베이션,SK텔레콤,강원랜드,고려아연,고려제강,금호석유화학,기아자동차,기업은행,남양유업,남해화학,넥센타이어,녹십자,농심,대교,대덕전자,대림산업,대상,대우건설,대웅제약,대한유화,대한항공,동국제강,동아쏘시오홀딩스,두산,두산인프라코어,두산중공업,롯데쇼핑,롯데정밀화학,롯데지주,롯데칠성음료,롯데케미칼,롯데푸드,미래에셋대우,부광약품,빙그레,삼성SDI,삼성엔지니어링,삼성전기,삼성전자,삼성중공업,삼성화재해상보험,삼양홀딩스,세방전지,세아베스틸,신세계,신한지주,쌍용양회공업,아모레퍼시픽그룹,아모레퍼시픽,에스원,엔씨소프트,영풍,오뚜기,오리온홀딩스,유니드,유한양행,일양약품,제일기획,코웨이,태광산업,포스코인터내셔널,하나금융지주,한국가스공사,한국금융지주,한국단자공업,한국전력공사,한국조선해양,한국테크놀로지그룹,한섬,한온시스템,한화,한화솔루션,한화에어로스페이스,현대건설,현대모비스,현대미포조선,현대백화점,현대엘리베이터,현대제철,현대자동차,효성,후성,휴켐스
201001,7.17644273053244,-5.114638447971753,1.7031630170316614,2.2189349112426315,-4.76699444206925,-15.242881072026782,-8.20987502912709,27.365728900255725,5.124223602484457,-16.957210776545175,-3.439490445859872,-10.743801652892525,-2.405498281786944,-10.28811089869377,-12.47264770240698,-9.895634571670353,-8.70546914199698,-20.366132723112095,-13.26860841423948,-12.416107382550345,-4.629629629629628,-11.345646437994738,-0.9523809523810156,-19.162436548223383,-10.212765957446768,7.964601769911561,-3.9393939393939648,-16.911764705882383,-10.10327089959554,-7.990314769975826,-2.493765586034924,-6.07142857142855,-12.545126353790648,-1.3404825737265647,-20.857988165680474,-4.365864995610059,-8.63453815261046,-5.564924114671143,-5.7542768273716955,-7.8125,-14.842767295597504,-7.03125,-2.220446049250313e-14,-6.6272189349112605,2.915271697141364,-14.814662948991309,-9.72725923098129,7.441648194027861,7.0336391437308965,1.7262568235731246,-13.583733942785114,1.275239107332582,-3.9568923918288257,-1.7803767139535909,9.756097560975618,-3.225833034606951,-2.278712927974391,-8.3037729764592,-9.12621359223299,-8.417508417508424,5.091719272187101,-9.302325581395355,-1.877346683354264,-1.0358221838584813,-7.017543859649134,-10.987065149323072,-16.23762376237624,-9.090909090909117,-2.2346970904686625,-5.092592592592604,-16.684549356223176,-16.7723927937072,-13.276031854769677,-3.9175257731958957,-12.70903010033445,-14.147627416520237,-12.50000000000001,-11.066497604959103,-6.216820340877338,-4.493556646937846,-17.97273102878394,-16.1918328584995,-6.901041666666686,-6.164383561643838,5.7401812688821385,1.2158054711245647,6.9965942954448135,-8.358208955223855,0.8174386920980936,12.46334310850441,7.780597677812318,-12.544547398431938,-11.180124223602483,-11.524163568773204,-2.1978967289618234,8.14814814814817,-16.299559471365665,-9.16784203102965,-13.450292397660812,5.825280322249604,-9.777777777777763,-8.619906418934253,-1.3872832369942634,-6.611570247933862,-4.577457805279539,0.639829378832335,-8.060206140590099
201002,2.381365695077875,4.275092936802971,0.23923444976077235,10.564399421128767,-7.0931537598204475,-3.6561264822133954,3.3723140233617555,-10.441767068273112,-5.169867060561306,10.305343511450381,-8.707124010554079,5.555555555555602,-2.2887323943661775,-1.835284398674497,7.500000000000018,4.62572507135619,-2.3014564440780427,1.4367816091953811,-1.1194029850745801,0.9578544061302763,5.631067961165015,4.464285714285721,0.48076923076920686,-1.6652814972142882,1.4218009478673022,-5.737704918032815,4.100946372239744,7.964601769911539,-1.7078710579191414,-4.736842105263173,11.253196930946308,0.38022813688214363,4.643962848297223,8.15217391304348,-2.803738317756943,2.074670122950062,-3.736263736263745,-1.0714285714285898,-0.3300330033003118,-7.040417209908778,4.1358936484490405,-4.621848739495771,-2.693915466790553,-1.9011406844106293,2.8310228049980735,-0.8712394705174265,-6.034371365809532,5.366700243940881,6.571428571428539,5.8185598291799145,6.689064472119477,0.6295907660020861,-1.1304639088929758,-2.0529665366454286,6.222222222222218,-1.0414360406696854,0.2636512772439925,2.901353965183784,0.4273504273503814,-5.514705882352922,7.930405777846894,2.564102564102533,-5.102040816326536,2.9219363279546995,-0.5390835579514808,-2.2658353751728533,11.11111111111114,5.333333333333323,0.9522621303165613,1.0975609756097349,-3.6703155183515745,-9.885670731707307,-3.2102788166031515,-3.218884120171661,1.915708812260486,7.2671443193449425,-2.2556390977443663,5.053465346534636,-0.4133770296439909,-4.118228766069654,1.7923102753526043,14.778092540132226,-2.7972027972028024,-3.7956204379562153,3.7142857142857366,0.6006006006006093,-3.077565798635251,-1.3029315960911947,6.486486486486531,-3.2594524119947788,10.428378847727382,4.029702073711872,-4.195804195804209,9.243697478991585,-8.340479802977319,4.452054794520577,-1.8421052631578783,-6.987577639751541,0.33783783783782884,19.266172568396,-1.9704433497537033,-2.6447267032885358,4.103165298944944,1.7699115044248037,7.625797601479811,4.158940397350963,-0.17794649741975643
201003,-2.034650718293396,17.825311942958955,7.398568019093088,4.973821989528759,-1.0469517596843003,11.999999999999966,0.42555941513855444,4.8206278026905025,-2.4922118380062863,-3.8062283737024027,15.462427745664797,7.017543859649056,9.009009009008938,7.476474638512753,11.860465116279029,-0.5526514951511241,5.723929400182826,11.614730878186919,-0.37735849056600435,4.743833017077748,4.77941176470591,6.8376068376068355,10.047846889952172,-0.5665811056157155,13.551401869158909,0.5797101449275255,3.0303030303030276,10.38251366120213,18.668621961516195,53.314917127071816,16.091954022988553,12.121212121212155,5.3254437869822535,-4.02010050251257,0.9615384615384581,-2.032502402849923,3.65296803652968,-1.0830324909747335,8.112582781457078,5.189340813464294,14.326241134751761,-3.0837004405286472,5.273326514376664,18.73385012919895,14.458144062297219,0.8788967660483982,5.963096309630966,18.9808682431265,9.919571045576415,3.779471112999122,2.8211344030690366,5.943691345151159,7.762344371982688,6.65910463955024,-5.020920502092075,16.210599685055605,5.422778005025419,13.721804511278224,0.7446808510638281,10.505836575875493,-4.490335760305952,15.000000000000014,9.946236559139777,6.9014830508474345,-1.626016260162555,4.510139747313047,14.893617021276583,3.797468354430378,0.9435670455689271,7.237635705669421,1.1363636363636243,11.39304744988574,4.974496301963738,3.547671840354849,7.8947368421052655,22.137404580152655,-2.220446049250313e-14,4.448465656337075,3.189858270072077,5.827660761079634,-5.286379943095132,10.555327025915307,0.8633093525179492,8.649468892261014,-0.8264462809917217,4.6268656716417444,-5.1580459770114935,2.6402640264026056,-8.629441624365464,-1.482479784366586,14.769601467044758,-7.53830083565461,1.824817518248234,4.615384615384555,-3.7352461376067514,-9.50819672131149,13.806970509383444,3.6727879799666185,1.0101010101009722,19.615484940082517,4.020100502512514,2.519978553374025,-3.2657657657657158,0.43478260869564966,-7.201344096404194,-3.6113936927771872,-0.0950739794402633
201004,-4.303291585373503,-5.597579425113475,-1.333333333333342,-3.1172069825436743,-16.79417270285669,-0.1831501831501825,-11.58170094468326,4.9197860962567175,-10.543130990415372,-5.21582733812952,19.89987484355449,7.704918032786923,0.16528925619834212,6.087057106757032,17.671517671517666,3.0547050599082803,4.456268706351829,7.360406091370564,-5.492424242424221,-3.9855072463768293,-0.8771929824561542,9.599999999999987,-3.043478260869592,-1.5142452384699467,0.4115226337449096,-0.8645533141210304,1.4705882352940902,-3.2178217821783206,-11.829688436189379,33.69369369369368,8.514851485148478,5.405405405405372,-0.3745318352059934,-13.350785340314154,5.523809523809531,-12.86205468848447,-5.94713656387661,6.934306569343129,-8.575803981623286,-14.933333333333321,-1.9851116625310028,-5.454545454545412,-1.498434632408474,-0.1088139281828604,5.5646898741353645,1.7376654632972777,-5.62752176682949,-4.669015857034942,8.780487804878057,-9.381515829868924,-3.6585284748039792,5.118110236220508,-7.354501512948508,-1.040366208905541,27.753303964757727,-1.9929729469564506,3.674962585222552,12.697220135236753,3.5902851108764233,4.92957746478877,-8.119558511003,23.04347826086952,3.7897310513447025,-2.6606550066887613,13.498622589531696,0.6151434543036238,5.555555555555536,0.609756097560954,-4.859944535872307,6.974128233970767,-16.32518175809652,-3.0296127562642106,1.8233500564862393,1.7130620985010614,16.376306620209057,-5.937500000000007,6.923076923076921,3.1906446257128573,6.718851924331348,-7.246554674020533,4.549610344377175,4.182169965768723,4.136947218259679,4.888268156424602,-1.8055555555555824,-0.5706134094151105,-5.9623000844027825,5.305466237942169,-2.2222222222222365,-7.38714090287278,6.962107629566994,16.31519487855404,5.376344086021589,10.294117647058876,0.2417324993146286,22.463768115942038,4.711425206124864,-12.882447665056374,23.99999999999998,1.2866067190886898,-3.7681159420290156,-8.31548538128205,6.169965075669359,18.61471861471866,-2.5846461199092507,-4.538258575197873,-1.6772735383334125
201005,-6.0456092468062606,-11.05769230769229,-3.603603603603611,-7.850707850707894,-10.906245414975292,-9.541284403669703,-10.38366503273329,-7.645259938837912,7.32142857142859,2.220446049250313e-14,-6.889352818371641,-8.675799086757985,5.280528052805344,-14.754208358844934,-3.5335689045936314,-6.199659963248571,-10.366125437758688,-5.437352245862881,-5.4108216432865675,6.415094339622618,-8.495575221238937,26.520681265206814,-3.1390134529148295,18.26812428078255,-11.06557377049181,-4.941860465116276,-1.4492753623187915,1.0230179028132946,1.9409641112762888,-3.0997304582210394,14.233576642335688,-14.743589743589759,-10.620300751879697,-22.05438066465255,16.96750902527071,3.8084121803082516,6.791569086651061,-9.556313993174093,19.09547738693469,-10.18808777429464,10.379746835443004,-12.596153846153857,-0.8132219811051833,-8.714596949891062,2.5631730175353473,-11.321915215745658,4.586708670867101,-21.877633917237883,-21.076233183856495,-12.544995129938863,2.3733259699019627,18.53932584269662,2.699836694873925,-8.0611625081768,-13.103448275862096,-1.1091131627858242,-7.089392643284853,-28.573333333333338,-1.3251783893985514,9.731543624161088,-0.9296703624669722,-2.473498233215543,-8.598351001177818,-12.282398452611254,-13.834951456310652,16.176852441989453,4.561403508771966,7.8787878787878185,-5.107900966335388,-8.727655099894871,-17.298578199052137,3.1242659149635976,9.427119372002535,18.31578947368422,16.16766467065873,-17.27574750830564,1.7985611510791033,11.68240643581675,-4.5334148329258745,-8.436135519874188,-15.615890730407278,-9.999999999999986,1.0958904109588774,-4.127829560585916,-12.305516265912287,-10.329985652797669,-5.562459725674307,-3.816793893129744,16.7613636363636,-2.5110782865583436,-15.187399851487093,3.6098745447187497,-2.721088435374186,9.999999999999964,-16.686555290373928,-6.8047337278106745,14.735658042744637,-3.881700554528633,6.989247311827951,-21.904761904761905,8.43373493975903,-20.20643759337226,-3.289473684210542,2.1897810218977964,-14.159065176988339,-12.852404643449466,-9.09200895287643
201006,-0.9904801903961591,9.909909909909898,4.90654205607477,7.262569832402277,12.241313059230418,-3.651115618661338,5.704470423896413,-0.3311258278145712,0.16638935108153063,8.538899430739978,-8.071748878923746,3.000000000000047,9.090909090909083,-9.614703451532925,13.36996336996339,5.459638587304738,8.16225047950554,24.49999999999999,-1.165254237288127,-0.886524822695034,4.0618955512572885,13.269230769230855,-3.7037037037037424,8.78131841401113,1.3824884792627001,-1.8348623853210788,8.823529411764763,10.379746835443072,-1.9040079993334125,43.254520166898416,4.472843450479158,9.022556390977465,5.152471083070442,8.527131782945684,16.358024691358032,28.899790047662165,0.43859649122810485,2.8301886792452713,5.62587904360059,11.169284467713814,3.784403669724834,13.861386138613806,-5.323756906077415,32.69689737470161,13.888488878997784,6.02358213733134,7.894957028962191,16.50959951125037,9.090909090909104,5.292636472221335,8.80996372169549,1.4218009478673022,1.594250784734963,0.7623210133787639,16.26984126984126,8.037665215066037,3.0555875244561603,8.08288221019231,4.338842975206636,5.810397553516844,7.511673444795952,11.956521739130487,-0.2577319587628524,2.6692972784773117,10.140845070422566,19.621667750325102,-2.3489932885906506,12.35955056179774,9.937839227200595,5.184331797234987,1.814708691499467,18.936977980258195,13.522088003139853,-7.1174377224199725,4.896907216494806,13.855421686746961,-1.4134275618374659,13.385530848731598,10.817059723259614,4.436265342898937,4.920055270430335,1.984126984127066,11.382113821138162,3.7499999999999867,6.661338147750939e-14,5.119999999999991,-0.9430973559157674,2.220446049250313e-14,0.7299270072992803,-4.242424242424258,9.302694704289106,8.12436528396221,6.993006993006912,-0.6060606060605989,8.27464788732395,12.69841269841272,3.921568627451011,9.038461538461595,4.020100502512536,5.285093409444674,8.79629629629628,25.582107843137237,2.4943310657596474,3.2142857142856807,15.168105915436868,0.31715826197269426,8.95661431993604
201007,23.33239068189046,3.114754098360617,5.345211581291753,7.9427083333332815,-1.271580182911991,8.421052631579041,3.035215569069316,-5.204872646733094,-1.3289036544850807,2.220446049250313e-14,-11.463414634146341,1.9417475728155553,7.040229885057481,6.914569363406731,6.300484652665572,0.27256471241816627,16.984106134243994,11.244979919678633,5.466237942122176,-6.976744186046535,5.018587360594795,-5.9422750424448445,-0.48076923076920686,-0.5987875173921853,12.27272727272737,3.738317757009324,7.027027027027066,8.027522935779864,2.9050753875557778,2.9126213592232997,-5.50458715596327,7.931034482758559,0.6000000000000005,16.42857142857148,-5.305039787798382,-2.135198351126688,-1.9650655021834718,-2.935779816513795,-0.9320905459387907,5.180533751962368,-2.4309392265193464,-2.898550724637705,2.2711888144534953,22.12230215827333,-9.99931031311785,9.088164251207797,-8.536990672013845,2.6910032131381323,10.677083333333325,1.9836585777136984,2.272825864665462,4.049844236760092,5.803317342873404,-1.2609227432634817,17.747440273037583,-5.017307767103551,13.825450890613688,-7.132987910189992,-5.742574257425758,-1.7341040462427681,7.8596746851226085,-11.650485436893188,4.651162790697727,6.929294071101544,5.370843989769902,3.174630136055634,4.295532646048117,6.000000000000005,6.591373296002256,6.243154435925535,-4.596622889305813,-4.1432584269662565,-7.204663535874434,14.750957854406078,-7.616707616707652,5.820105820105814,7.526881720430145,-3.3918903988509386,10.47698529883807,3.5942472510031687,4.689337284229311,-5.447470817120581,1.7031630170315948,-2.27576974564927,7.4193548387096575,7.3059360730593825,5.350816768352651,7.301587301587298,-5.7971014492753214,5.063291139240533,14.255333102240053,-3.937576764684614,6.86274509803928,5.487804878048763,7.5044784346148585,8.450704225352101,3.7735849056603765,11.463844797178147,-1.2077294685990503,25.095882815027014,0.42553191489362874,5.760212517958263,13.384955752212303,3.114186851211098,4.987250961580059,26.778374960480498,2.681079760596039
201008,19.46000945843305,-6.677265500794938,-5.919661733615255,18.69722557297948,1.2879575964729773,-5.631067961165071,-2.455147420697057,2.4532710280374292,2.6936026936027258,4.195804195804098,-8.264462809917406,12.539682539682651,7.919463087248291,-4.079783334690856,4.863221884498503,6.793864053464493,-5.647877835167304,34.296028880866444,-1.11788617886176,0.19230769230771383,2.300884955752247,11.552346570397098,-4.637681159420248,-6.0139475591771685,3.238866396761142,-3.003003003003002,10.858585858585856,13.163481953290868,2.1503157373396142,17.35849056603771,-0.3236245954692629,-7.348242811501615,-0.7952286282306154,0.6134969325153339,-5.1820728291316565,11.99981069121372,-5.122494432071257,2.6465028355386666,-11.827956989247312,12.53731343283575,-18.45979614949037,-1.6915422885572018,-1.2667184005112686,2.650957290132605,-1.2197146761689037,-1.1102230246251565e-14,16.445009689922507,4.803137629829157,-9.176470588235297,-10.765553835284901,7.916718424776081,1.0479041916167553,-8.599258419626942,-4.8526951613521385,8.405797101449242,-11.839661096448284,-4.341427520235452,-7.253115119955389,4.201680672268959,-1.176470588235301,6.882980243417713,-16.483516483516514,-6.666666666666698,7.891537607696009,-7.038834951456307,-6.838760659839982,-13.01482701812191,3.7735849056603543,1.9433806372437523,-5.360824742268022,13.176007866273398,13.293373293373234,13.871151358344068,-3.171953255425719,22.34042553191491,-0.16666666666669272,-7.999999999999952,9.686642268984503,5.712127375210652,12.302893643099022,-6.613352502471026,0.411522633744843,-4.186602870813438,26.438356164383613,0.1501501501500968,-12.482269503546107,-2.4823109076897887,-6.952662721893487,-3.333333333333377,-12.198795180722877,-1.6760280431305952,-2.9783393501805366,16.513761467889854,4.33526011560692,11.09772354388845,39.48051948051952,0.454545454545463,1.2658227848100667,6.112469437652823,-0.9259259259259411,1.6949152542373502,-6.420442895222511,5.36585365853659,-5.033557046979864,30.329724612028166,-4.0149625935161914,16.57051091417361
201009,3.846061565776515,2.3850085178875213,8.31460674157305,12.195121951219479,9.820511566488976,0.8230452674897304,23.154720269696938,4.218928164196112,11.475409836065564,14.093959731543592,18.318318318318294,8.321579689703796,4.726368159204064,-0.3110106253118805,-3.3333333333333104,-0.25453130572936633,18.80875877662738,-4.973118279569877,6.063720452209664,12.092130518234168,21.97231833910036,11.165048543689316,13.47517730496457,6.239195766070016,14.117647058823524,6.191950464396201,12.984054669703827,17.448405253283326,-3.8141414141414143,16.559485530546624,19.480519480519433,7.586206896551717,11.22244488977957,9.146341463414664,22.3042836041359,0.6500457778716884,2.3474178403756207,15.469613259668492,16.006097560975597,11.936339522546401,16.388888888888964,13.866396761133615,4.8151829677062,-1.0043041606886516,6.446691319076292,13.751268567211028,4.1981755203511995,27.08339812367184,24.09326424870466,23.40099385159611,22.265020733258247,-5.481481481481465,8.43510246978456,3.355389426496802,13.636363636363624,5.784837813415744,14.056410256410267,4.130739923801907,14.516129032258075,-7.142857142857162,15.15081544855741,9.210526315789469,2.7777777777777457,13.13443072702336,1.8276762402088753,16.330317381777036,13.825757575757569,29.0909090909091,4.15929670793842,-4.901960784313686,17.723718505647245,8.50038210569628,4.1825717090195225,7.93103448275867,3.043478260869481,14.858096828046685,18.115942028985522,6.021269940569263,1.9349164467897806,4.213715037288912,10.276147406908542,11.065573770491843,10.861423220973698,29.035752979414898,20.539730134932512,9.400324149108542,13.079501915708835,11.287758346581844,2.9177718832891664,0.8576329331047017,24.052839189065132,26.488372093023237,-2.09973753280841,18.282548476454362,-1.2345109259985443,1.8621973929236146,2.2624434389140413,13.281250000000068,18.433179723502313,17.44506860210775,14.999999999999968,48.23203965928074,8.333333333333282,8.127208480565361,14.952149331985677,23.14886983632112,13.015970202561334
201010,-13.616514948477432,18.469217970049968,-10.165975103734437,6.884057971014457,4.635938543754126,2.04081632653057,1.6346685040005804,-2.844638949671774,1.6176470588235459,-5.588235294117672,-2.2842639593907976,-7.1614583333333375,-10.926365795724447,3.1219387537799514,4.047976011994026,1.7862657456319209,-4.797916562327842,-6.364922206506385,-10.465116279069775,16.609589041095884,-1.5602836879432758,11.644832605531263,-3.5714285714285365,-5.572383408015624,3.7800687285223677,-0.5830903790087216,6.653225806451646,-9.424920127795499,9.031336637822385,2.620689655172437,22.010869565217384,3.525641025640991,11.351351351351369,11.452513966480504,10.507246376811597,-7.419898819561544,-5.045871559633053,-6.220095693779893,9.98685939553219,8.530805687203792,-1.3126491646777483,-6.22222222222224,-3.3699439812977405,25.652173913043484,-7.7312700417841,-5.129972829392992,-13.918920267936464,-0.6550236151103395,16.07515657620042,4.358627844438123,-3.0526042659306696,4.70219435736674,-8.001860897883194,0.1298583245679108,16.70588235294119,2.929835625843258,-2.9809810709950146,-1.5790487194300096,-4.225352112676006,-0.9615384615385136,18.092303146074574,-0.8032128514056325,-4.11840411840414,4.642099337461514,-1.0256410256410442,1.104376490604464,6.489184692179695,3.345070422535179,-4.99157257093612,-0.22909507445587618,-4.0590405904059494,-4.5944628054396475,-9.24976009770566,-0.9584664536741339,4.430379746835444,-4.796511627907019,-10.42944785276072,-8.939371588729905,11.602135461604846,-14.016420405341023,13.4586859785359,-9.594095940959413,-7.995495495495475,8.060453400503743,-12.935323383084562,-5.333333333333323,-5.527084833340423,1.2857142857142456,6.185567010309345,0.6802721088435382,11.908331260545978,-11.233682662254074,-12.33243967828419,-2.107728337236525,-3.523199850474268,11.700182815356541,-7.079646017699115,3.86206896551724,8.94941634241244,-0.26454746510623517,-9.782608695652184,9.9591655734373,-6.837606837606858,11.111111111111116,1.6265970600357393,-7.848101265822782,-2.70880361173812
